EntryNum	Timestamp	nodeType	CompleteNode	Core	Bank	Syndrome	Type	Addr	Socket	Apic	err_CPU_bit	scrub	L3_low	L3_high	ucc	ecc	pcc	miscInfo	ue	over	Date	weeknumber
310	1349549431	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8280	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:50:31	40
311	1349549434	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = c604	ECC Error	25f9e8260	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:50:34	40
312	1349549449	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = c604	ECC Error	25f9e8260	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:50:49	40
313	1349549452	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = c604	ECC Error	25f9e8260	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:50:52	40
314	1349549455	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = c604	ECC Error	25f9e8260	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:50:55	40
315	1349549455	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 6720	ECC Error	25f9e82c0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:50:55	40
316	1349549455	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = c604	ECC Error	25f9e8360	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:50:55	40
317	1349549456	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 6720	ECC Error	25f9e8380	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:50:56	40
318	1349549469	compute	c5-6c2s0n3	16	4	 Chipkill ECC syndrome = 5c02	ECC Error	9dbfddb90	1	20	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:51:09	40
319	1349549480	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = 212b	ECC Error	732a4c010	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:51:20	40
320	1349549488	compute	c8-6c0s4n1	24	4	-1	Table Walk Data Error	1af40	1	28	0	0	1	0	0	1	0	1	0	0	2012-10-06 13:51:28	40
321	1349549611	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = bb58	ECC Error	732a4c000	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:53:31	40
322	1349549638	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:53:58	40
323	1349549654	compute	c11-8c1s4n1	0	4	 Chipkill ECC syndrome = 204	ECC Error	3852bc2c0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:54:14	40
324	1349549710	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = a6bc	ECC Error	732a4c000	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:55:10	40
325	1349549884	compute	c11-2c0s1n0	8	4	 Chipkill ECC syndrome = 8ce	ECC Error	424ffcd40	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:58:04	40
326	1349550032	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:00:32	40
327	1349550034	compute	c11-2c0s1n0	8	4	 Chipkill ECC syndrome = 8ce	ECC Error	42be4cd40	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:00:34	40
328	1349550388	compute	c8-9c2s7n2	24	4	 Chipkill ECC syndrome = 80ab	ECC Error	f37c485c0	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-06 14:06:28	40
329	1349550451	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 163	ECC Error	1bd85cc50	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:07:31	40
330	1349550517	compute	c0-11c2s3n1	8	4	-1	NB Array Error	11980	0	8	0	1	0	1	0	1	0	1	0	1	2012-10-06 14:08:37	40
331	1349550668	compute	c0-11c2s3n1	8	4	-1	NB Array Error	11980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 14:11:08	40
332	1349550670	compute	c0-11c2s3n1	8	4	-1	NB Array Error	12980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 14:11:10	40
333	1349550670	compute	c0-11c2s3n1	8	4	-1	NB Array Error	a980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 14:11:10	40
334	1349550671	compute	c0-11c2s3n1	8	4	-1	NB Array Error	13980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 14:11:11	40
335	1349550676	compute	c0-11c2s3n1	8	4	-1	NB Array Error	f980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 14:11:16	40
336	1349550689	compute	c19-4c2s3n2	8	4	 Chipkill ECC syndrome = b804	ECC Error	70648ce60	0	8	0	1	0	0	0	1	0	1	0	0	2012-10-06 14:11:29	40
337	1349550783	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:13:03	40
338	1349550786	compute	c0-11c2s3n1	8	4	-1	NB Array Error	bf63d3980	0	8	1110	0	0	1	0	1	0	1	0	1	2012-10-06 14:13:06	40
339	1349550788	compute	c0-11c2s3n1	8	4	-1	NB Array Error	bde653980	0	8	1110	0	0	1	0	1	0	1	0	1	2012-10-06 14:13:08	40
340	1349550789	compute	c0-11c2s3n1	8	4	-1	NB Array Error	bfddeb980	0	8	1110	0	0	1	0	1	0	1	0	1	2012-10-06 14:13:09	40
341	1349550790	compute	c0-11c2s3n1	8	4	-1	NB Array Error	c0702e980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 14:13:10	40
342	1349550792	compute	c0-11c2s3n1	8	4	-1	NB Array Error	bfcf10980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 14:13:12	40
343	1349550798	compute	c0-11c2s3n1	8	4	-1	NB Array Error	bfd2ea980	0	8	110	0	0	1	0	1	0	1	0	1	2012-10-06 14:13:18	40
344	1349550799	compute	c0-11c2s3n1	8	4	-1	NB Array Error	bf3293980	0	8	1110	0	0	1	0	1	0	1	0	1	2012-10-06 14:13:19	40
345	1349550801	compute	c0-11c2s3n1	8	4	-1	NB Array Error	bdcf8a980	0	8	1110	0	0	1	0	1	0	1	0	1	2012-10-06 14:13:21	40
346	1349550813	compute	c0-11c2s3n1	8	4	-1	NB Array Error	bfcd12980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 14:13:33	40
347	1349550814	compute	c0-11c2s3n1	8	4	-1	NB Array Error	be792c980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 14:13:34	40
348	1349550901	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 2c6	ECC Error	1015de8b0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 14:15:01	40
349	1349551051	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 4fd	ECC Error	1dc5dd490	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:17:31	40
350	1349551533	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:25:33	40
351	1349551739	compute	c20-5c1s6n2	14	2	-1	L1 cache Fill ECC error	dc645d0b0	0	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:28:59	40
352	1349551874	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 14:31:14	40
353	1349551876	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 88b	ECC Error	1bd85dd20	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 14:31:16	40
354	1349551983	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:33:03	40
355	1349552021	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 14:33:41	40
356	1349552026	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	21e5da880	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:33:46	40
357	1349552101	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 173f	ECC Error	1e7548c80	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 14:35:01	40
358	1349552139	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 2208	ECC Error	1242e5a70	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:35:39	40
359	1349552193	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 14:36:33	40
360	1349552270	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	1e785a880	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 14:37:50	40
361	1349552308	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 81c8	ECC Error	1e754c890	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 14:38:28	40
362	1349552326	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 7f97	ECC Error	124742880	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 14:38:46	40
363	1349552365	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 14:39:25	40
364	1349552433	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:40:33	40
365	1349552537	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 14:42:17	40
366	1349552709	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 14:45:09	40
367	1349552787	compute	c13-5c0s7n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	732a4c000	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:46:27	40
368	1349552880	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 14:48:00	40
369	1349552883	compute	c21-7c0s2n3	10	2	-1	L2 ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:48:03	40
370	1349552917	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 88b	ECC Error	1bd85dd20	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:48:37	40
371	1349552935	GPU	c21-2c2s7n3	0	4	 Chipkill ECC syndrome = 208	ECC Error	222973220	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:48:55	40
372	1349552939	compute	c19-7c2s5n1	16	4	 Chipkill ECC syndrome = 410	ECC Error	b2021d6a0	1	20	0	1	0	0	0	1	0	1	0	0	2012-10-06 14:48:59	40
373	1349553033	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:50:33	40
374	1349553052	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 14:50:52	40
375	1349553067	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	21e4fa880	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 14:51:07	40
376	1349553089	compute	c20-5c1s6n2	15	2	-1	L2 cache Fill ECC error	21e4fa880	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 14:51:29	40
377	1349553108	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 14:51:48	40
378	1349553117	GPU	c21-11c0s0n1	0	4	 Chipkill ECC syndrome = 204	ECC Error	320191640	0	0	0	1	0	0	0	1	0	1	0	0	2012-10-06 14:51:57	40
379	1349553182	compute	c6-1c1s6n0	24	4	 Chipkill ECC syndrome = ce20	ECC Error	f240df0e0	1	28	0	1	0	0	0	1	0	1	0	0	2012-10-06 14:53:02	40
380	1349553224	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 14:53:44	40
381	1349553396	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 14:56:36	40
382	1349553568	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 14:59:28	40
383	1349553592	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 20ce	ECC Error	21f5de880	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 14:59:52	40
384	1349553670	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-06 15:01:10	40
385	1349553692	compute	c2-11c2s4n0	8	4	 Chipkill ECC syndrome = 4020	ECC Error	7152afd30	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 15:01:32	40
386	1349553739	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 15:02:19	40
387	1349553820	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 15:03:40	40
388	1349553911	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 15:05:11	40
389	1349554083	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 15:08:03	40
390	1349554117	compute	c0-11c2s3n1	8	4	-1	NB Array Error	a980	0	8	0	1	0	1	0	1	0	1	0	1	2012-10-06 15:08:37	40
391	1349554255	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 15:10:55	40
392	1349554277	compute	c0-11c2s3n1	8	4	-1	NB Array Error	12980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 15:11:17	40
393	1349554277	compute	c0-11c2s3n1	8	4	-1	NB Array Error	a980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 15:11:17	40
394	1349554279	compute	c0-11c2s3n1	8	4	-1	NB Array Error	13980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 15:11:19	40
395	1349554279	compute	c0-11c2s3n1	8	4	-1	NB Array Error	b980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 15:11:19	40
396	1349554284	compute	c0-11c2s3n1	8	4	-1	NB Array Error	f980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 15:11:24	40
397	1349554382	compute	c0-11c2s3n1	8	4	-1	NB Array Error	beb013980	0	8	1110	0	0	1	0	1	0	1	0	1	2012-10-06 15:13:02	40
398	1349554427	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-06 15:13:47	40
399	1349554438	compute	c22-5c0s6n1	8	4	 Chipkill ECC syndrome = 8010	ECC Error	73185fb30	0	8	0	1	0	0	0	1	0	1	0	0	2012-10-06 15:13:58	40
400	1349554449	compute	c0-11c2s3n1	8	4	-1	NB Array Error	12980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 15:14:09	40
401	1349554449	compute	c0-11c2s3n1	8	4	-1	NB Array Error	a980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 15:14:09	40
402	1349554450	compute	c0-11c2s3n1	8	4	-1	NB Array Error	13980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 15:14:10	40
403	1349554456	compute	c0-11c2s3n1	8	4	-1	NB Array Error	f980	0	8	0	1	0	1	0	1	0	1	0	0	2012-10-06 15:14:16	40
404	1349554476	compute	c14-6c0s6n3	24	4	 Chipkill ECC syndrome = 15c	ECC Error	f3319ad60	1	28	0	1	0	0	0	1	0	1	0	0	2012-10-06 15:14:36	40
405	1349554485	compute	c0-11c2s3n1	8	4	-1	NB Array Error	154c980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 15:14:45	40
406	1349554485	compute	c0-11c2s3n1	8	4	-1	NB Array Error	22bb8f980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 15:14:45	40
407	1349554485	compute	c0-11c2s3n1	8	4	-1	NB Array Error	3f5c6b990	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 15:14:45	40
408	1349554487	compute	c0-11c2s3n1	8	4	-1	NB Array Error	74ad50980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 15:14:47	40
409	1349554487	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7af671980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 15:14:47	40
410	1349554521	compute	c8-9c1s2n1	16	4	 Chipkill ECC syndrome = 108b	ECC Error	b32e40280	1	20	0	1	0	0	0	1	0	1	0	1	2012-10-06 15:15:21	40
411	1349554581	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = bb58	ECC Error	732a4c000	0	8	0	1	0	0	0	1	0	1	0	1	2012-10-06 15:16:21	40
412	1349554588	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 15:16:28	40
413	1349554589	compute	c0-5c1s1n3	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	2214b1100	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 15:16:29	40
414	1349554836	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8280	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 15:20:36	40
415	1349554888	compute	c8-11c1s2n2	0	4	 Chipkill ECC syndrome = 204	ECC Error	124130880	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 15:21:28	40
416	1349555263	compute	c17-5c0s3n2	16	4	 Chipkill ECC syndrome = 100	ECC Error	b3d863930	1	20	0	1	0	0	0	1	0	1	0	0	2012-10-06 15:27:43	40
417	1349555286	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8250	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 15:28:06	40
418	1349555339	compute	c0-5c1s1n3	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	2214b1100	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 15:28:59	40
419	1349555359	compute	c11-2c0s1n0	8	4	 Chipkill ECC syndrome = 8ce	ECC Error	42d7dcf40	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 15:29:19	40
420	1349556085	GPU	c19-0c1s3n2	8	4	-1	NB Array Error	3f4758544	0	8	0	0	1	1	0	1	0	1	0	0	2012-10-06 15:41:25	40
421	1349556129	compute	c8-8c0s4n2	8	1	-1	L1 TLB IC load	3f4758544	0	8	0	0	0	0	0	0	0	1	0	0	2012-10-06 15:42:09	40
422	1349556388	compute	c10-1c1s2n1	8	4	 Chipkill ECC syndrome = 8ce	ECC Error	3f4758544	0	4	0	0	0	0	0	1	0	1	0	0	2012-10-06 15:46:28	40
423	1349556409	compute	c11-2c0s1n0	4	2	-1	L2 ECC Error	42d7dcf40	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 15:46:49	40
424	1349556555	compute	c3-10c0s0n1	8	4	-1	NB Array Error	1f888	0	8	0	1	0	0	0	1	0	1	0	0	2012-10-06 15:49:15	40
425	1349556685	GPU	c22-0c2s4n2	0	4	-1	NB Array Error	10678c4	0	0	0	0	1	1	0	1	0	1	0	0	2012-10-06 15:51:25	40
426	1349556689	compute	c0-5c1s1n3	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	2214b1100	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 15:51:29	40
427	1349556838	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 15:53:58	40
428	1349556936	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = c604	ECC Error	25f9e8260	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 15:55:36	40
429	1349556987	compute	c8-8c2s5n1	8	4	-1	NB Array Error	708	0	8	0	1	1	0	0	1	0	1	0	0	2012-10-06 15:56:27	40
430	1349556988	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 15:56:28	40
431	1349557041	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 163	ECC Error	1be8ccc50	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 15:57:21	40
432	1349557086	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 15:58:06	40
433	1349557139	compute	c0-5c1s1n3	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	2214b1100	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 15:58:59	40
434	1349557161	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = fd08	ECC Error	25f9e8270	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 15:59:21	40
435	1349557198	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = fd08	ECC Error	25f9e8270	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 15:59:58	40
436	1349557213	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 16:00:13	40
437	1349557217	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = fd08	ECC Error	25f9e8270	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 16:00:17	40
438	1349557245	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = fd08	ECC Error	25f9e8270	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 16:00:45	40
439	1349557255	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = fd08	ECC Error	25f9e8270	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 16:00:55	40
440	1349557288	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 16:01:28	40
441	1349557306	compute	c15-6c2s0n3	0	4	 Chipkill ECC syndrome = c602	ECC Error	356ab5d90	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 16:01:46	40
442	1349557325	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = fd08	ECC Error	25f9e8270	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 16:02:05	40
443	1349557325	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 16:02:05	40
444	1349557344	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = fd08	ECC Error	25f9e8270	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 16:02:24	40
445	1349557353	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = fd08	ECC Error	25f9e8270	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 16:02:33	40
446	1349557382	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 16:03:02	40
447	1349557400	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 16:03:20	40
448	1349557423	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = fd08	ECC Error	25f9e8270	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 16:03:43	40
449	1349557455	compute	c13-8c2s1n1	8	4	-1	NB Array Error	526ef0acc	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 16:04:15	40
450	1349557602	compute	c0-11c2s3n1	8	4	-1	NB Array Error	812810980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:42	40
451	1349557606	compute	c0-11c2s3n1	8	4	-1	NB Array Error	72b44c980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:46	40
452	1349557617	compute	c0-11c2s3n1	8	4	-1	NB Array Error	599dae980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:57	40
453	1349557617	compute	c0-11c2s3n1	8	4	-1	NB Array Error	6701ad980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:57	40
454	1349557617	compute	c0-11c2s3n1	8	4	-1	NB Array Error	6c880c980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:57	40
455	1349557617	compute	c0-11c2s3n1	8	4	-1	NB Array Error	6c8e2d980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:57	40
456	1349557617	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7949ac980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:57	40
457	1349557617	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7e7fd2980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:57	40
458	1349557618	compute	c0-11c2s3n1	8	4	-1	NB Array Error	5deb30990	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 16:06:58	40
459	1349557618	compute	c0-11c2s3n1	8	4	-1	NB Array Error	6da430980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:58	40
460	1349557618	compute	c0-11c2s3n1	8	4	-1	NB Array Error	72b46b9a0	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:58	40
461	1349557618	compute	c0-11c2s3n1	8	4	-1	NB Array Error	72b74d990	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 16:06:58	40
462	1349557618	compute	c0-11c2s3n1	8	4	-1	NB Array Error	794f2d980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:58	40
463	1349557618	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7e318e980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:58	40
464	1349557618	compute	c0-11c2s3n1	8	4	-1	NB Array Error	8103b2980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 16:06:58	40
465	1349557668	service	c1-3c2s7n1	16	4	-1	NB Array Error	f65997c00	1	20	0	1	1	0	0	1	0	1	0	1	2012-10-06 16:07:48	40
466	1349557691	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 16:08:11	40
467	1349557704	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = fd08	ECC Error	25f9e8270	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 16:08:24	40
